SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Sep 20 12:12:55 EDT 2022
User: Laboratoire
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: FLMT00174
Integration Time (usec): 15000 (FLMT00174)
Spectra Averaged: 25 (FLMT00174)
Boxcar Smoothing: 0 (FLMT00174)
Correct for Electrical Dark: No (FLMT00174)
Strobe/Lamp Enabled: No (FLMT00174)
Correct for Detector Non-linearity: No (FLMT00174)
Correct for Stray Light: No (FLMT00174)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345.74	3161.90
345.96	3161.90
346.18	3161.90
346.39	3179.18
346.61	3221.78
346.83	3223.42
347.05	3220.88
347.27	3211.22
347.49	3217.28
347.71	3233.01
347.93	3231.45
348.15	3230.14
348.36	3246.69
348.58	3207.20
348.80	3203.92
349.02	3232.92
349.24	3229.81
349.46	3283.55
349.68	3315.74
349.90	3323.36
350.11	3297.72
350.33	3311.16
350.55	3306.65
350.77	3325.41
350.99	3288.22
351.21	3317.71
351.43	3310.83
351.65	3321.07
351.86	3293.38
352.08	3321.72
352.30	3313.20
352.52	3315.25
352.74	3296.16
352.96	3293.05
353.18	3312.71
353.39	3314.27
353.61	3299.03
353.83	3330.00
354.05	3322.62
354.27	3302.80
354.49	3324.67
354.70	3313.12
354.92	3304.85
355.14	3312.96
355.36	3298.70
355.58	3318.04
355.80	3295.76
356.02	3313.70
356.23	3318.86
356.45	3320.25
356.67	3314.51
356.89	3326.97
357.11	3306.40
357.33	3339.42
357.54	3309.35
357.76	3283.47
357.98	3285.35
358.20	3324.51
358.42	3302.23
358.63	3315.50
358.85	3325.57
359.07	3328.19
359.29	3293.38
359.51	3312.47
359.73	3300.26
359.94	3309.44
360.16	3301.82
360.38	3304.36
360.60	3290.02
360.82	3321.40
361.03	3313.45
361.25	3319.10
361.47	3330.49
361.69	3315.33
361.91	3326.97
362.12	3325.57
362.34	3316.64
362.56	3318.86
362.78	3308.86
363.00	3334.67
363.21	3314.35
363.43	3330.49
363.65	3302.06
363.87	3316.48
364.09	3337.70
364.30	3312.79
364.52	3312.71
364.74	3332.13
364.96	3301.33
365.17	3308.86
365.39	3323.36
365.61	3297.31
365.83	3310.09
366.05	3318.12
366.26	3311.73
366.48	3322.87
366.70	3310.17
366.92	3328.19
367.13	3305.59
367.35	3315.17
367.57	3314.76
367.79	3293.95
368.01	3325.33
368.22	3342.29
368.44	3313.12
368.66	3324.92
368.88	3326.39
369.09	3333.19
369.31	3326.72
369.53	3307.06
369.75	3336.22
369.96	3321.23
370.18	3327.46
370.40	3337.62
370.62	3313.86
370.83	3325.74
371.05	3343.76
371.27	3343.60
371.49	3308.94
371.70	3316.81
371.92	3319.43
372.14	3331.55
372.36	3314.43
372.57	3349.82
372.79	3328.36
373.01	3336.39
373.22	3308.21
373.44	3348.76
373.66	3330.00
373.88	3332.21
374.09	3310.01
374.31	3320.17
374.53	3313.04
374.75	3340.89
374.96	3326.47
375.18	3345.48
375.40	3341.79
375.61	3336.14
375.83	3327.13
376.05	3335.16
376.27	3341.55
376.48	3334.50
376.70	3326.31
376.92	3339.50
377.13	3355.80
377.35	3335.98
377.57	3330.73
377.79	3338.52
378.00	3340.65
378.22	3340.24
378.44	3326.39
378.65	3357.77
378.87	3337.94
379.09	3355.06
379.30	3343.43
379.52	3355.80
379.74	3329.59
379.96	3337.04
380.17	3334.83
380.39	3332.78
380.61	3347.86
380.82	3348.10
381.04	3355.72
381.26	3356.05
381.47	3354.57
381.69	3367.60
381.91	3359.98
382.12	3351.95
382.34	3344.50
382.56	3343.51
382.77	3352.36
382.99	3354.41
383.21	3349.33
383.42	3384.47
383.64	3358.34
383.86	3352.77
384.07	3369.07
384.29	3342.78
384.51	3357.77
384.72	3377.02
384.94	3348.67
385.16	3371.69
385.37	3376.53
385.59	3372.27
385.81	3376.69
386.02	3365.71
386.24	3376.12
386.46	3374.81
386.67	3400.28
386.89	3385.70
387.11	3394.39
387.32	3408.72
387.54	3404.95
387.76	3389.72
387.97	3404.30
388.19	3398.32
388.40	3417.49
388.62	3412.24
388.84	3416.67
389.05	3428.30
389.27	3421.99
389.49	3445.09
389.70	3412.90
389.92	3431.58
390.14	3422.89
390.35	3444.03
390.57	3437.72
390.78	3433.87
391.00	3422.48
391.22	3450.17
391.43	3442.88
391.65	3451.81
391.86	3468.69
392.08	3483.76
392.30	3456.07
392.51	3448.86
392.73	3503.83
392.95	3463.12
393.16	3449.68
393.38	3486.71
393.59	3451.73
393.81	3483.02
394.03	3476.39
394.24	3479.17
394.46	3474.99
394.67	3495.06
394.89	3469.83
395.11	3503.83
395.32	3519.80
395.54	3499.90
395.75	3504.89
395.97	3483.35
396.19	3474.67
396.40	3505.30
396.62	3490.72
396.83	3499.32
397.05	3508.09
397.26	3505.79
397.48	3497.68
397.70	3495.31
397.91	3504.98
398.13	3514.23
398.34	3499.81
398.56	3522.75
398.78	3510.22
398.99	3540.45
399.21	3515.46
399.42	3545.44
399.64	3502.52
399.85	3518.57
400.07	3516.94
400.29	3545.85
400.50	3516.69
400.72	3548.15
400.93	3533.81
401.15	3518.00
401.36	3537.58
401.58	3554.21
401.79	3549.05
402.01	3559.53
402.23	3555.60
402.44	3584.27
402.66	3563.14
402.87	3580.01
403.09	3575.51
403.30	3584.52
403.52	3569.45
403.73	3569.36
403.95	3600.41
404.16	3602.95
404.38	3614.83
404.60	3620.97
404.81	3633.42
405.03	3632.03
405.24	3631.21
405.46	3653.33
405.67	3662.67
405.89	3671.76
406.10	3672.01
406.32	3684.13
406.53	3692.49
406.75	3726.65
406.96	3707.40
407.18	3716.16
407.39	3702.40
407.61	3745.98
407.82	3746.72
408.04	3762.12
408.25	3751.80
408.47	3786.53
408.68	3794.97
408.90	3778.50
409.12	3813.89
409.33	3852.23
409.55	3820.53
409.76	3845.10
409.98	3846.00
410.19	3875.99
410.41	3896.55
410.62	3913.18
410.84	3888.52
411.05	3918.34
411.27	3955.12
411.48	3931.85
411.70	3966.01
411.91	3968.23
412.12	3961.92
412.34	3953.81
412.55	3986.08
412.77	3972.98
412.98	4028.03
413.20	4004.02
413.41	4013.45
413.63	4032.37
413.84	4022.87
414.06	4059.16
414.27	4057.52
414.49	4057.19
414.70	4073.33
414.92	4056.86
415.13	4052.36
415.35	4066.45
415.56	4085.04
415.78	4070.38
415.99	4074.31
416.21	4078.32
416.42	4085.45
416.63	4112.65
416.85	4100.44
417.06	4093.89
417.28	4069.72
417.49	4089.96
417.71	4093.97
417.92	4075.87
418.14	4086.11
418.35	4098.31
418.57	4094.46
418.78	4109.54
418.99	4103.88
419.21	4121.41
419.42	4107.65
419.64	4104.46
419.85	4126.00
420.07	4130.51
420.28	4115.11
420.50	4106.42
420.71	4118.87
420.92	4102.00
421.14	4140.99
421.35	4130.02
421.57	4130.34
421.78	4137.63
422.00	4147.05
422.21	4155.41
422.42	4124.04
422.64	4131.08
422.85	4182.36
423.07	4181.21
423.28	4159.26
423.50	4177.86
423.71	4196.04
423.92	4199.56
424.14	4200.38
424.35	4202.19
424.57	4210.95
424.78	4234.13
424.99	4230.28
425.21	4250.68
425.42	4235.69
425.64	4251.58
425.85	4267.97
426.06	4265.51
426.28	4303.68
426.49	4300.98
426.71	4314.82
426.92	4302.05
427.13	4356.44
427.35	4381.92
427.56	4396.50
427.78	4397.40
427.99	4413.29
428.20	4454.33
428.42	4459.41
428.63	4480.46
428.84	4454.82
429.06	4508.73
429.27	4530.52
429.49	4529.62
429.70	4573.77
429.91	4572.30
430.13	4601.46
430.34	4623.99
430.56	4664.70
430.77	4689.19
430.98	4663.80
431.20	4744.00
431.41	4754.40
431.62	4788.48
431.84	4778.07
432.05	4840.50
432.26	4837.38
432.48	4849.43
432.69	4938.96
432.91	4957.72
433.12	4966.98
433.33	4997.86
433.55	5088.47
433.76	5094.04
433.97	5067.90
434.19	5132.62
434.40	5201.51
434.61	5205.61
434.83	5237.48
435.04	5218.14
435.25	5317.18
435.47	5313.50
435.68	5329.47
435.89	5435.96
436.11	5433.02
436.32	5467.75
436.53	5465.46
436.75	5486.51
436.96	5515.67
437.17	5530.09
437.39	5563.59
437.60	5602.34
437.81	5653.29
438.03	5660.18
438.24	5700.07
438.45	5780.43
438.67	5737.02
438.88	5840.72
439.09	5856.54
439.31	5875.95
439.52	5917.81
439.73	5879.23
439.94	5854.24
440.16	5935.18
440.37	5879.39
440.58	5998.09
440.80	6012.10
441.01	5968.76
441.22	6127.03
441.44	6083.20
441.65	6016.85
441.86	6070.26
442.08	6085.50
442.29	6122.44
442.50	6135.88
442.71	6107.62
442.93	6111.88
443.14	6102.62
443.35	6208.29
443.57	6096.97
443.78	6178.07
443.99	6173.23
444.20	6134.32
444.42	6176.59
444.63	6153.65
444.84	6177.49
445.06	6206.98
445.27	6140.30
445.48	6140.55
445.69	6175.94
445.91	6155.21
446.12	6113.43
446.33	6169.38
446.54	6238.36
446.76	6116.87
446.97	6137.93
447.18	6124.98
447.39	6189.78
447.61	6189.53
447.82	6169.46
448.03	6138.58
448.25	6212.72
448.46	6207.39
448.67	6228.94
448.88	6157.34
449.10	6227.46
449.31	6216.57
449.52	6164.14
449.73	6222.14
449.95	6286.20
450.16	6193.79
450.37	6277.19
450.58	6368.69
450.79	6196.91
451.01	6250.40
451.22	6216.40
451.43	6211.41
451.64	6293.16
451.86	6288.90
452.07	6294.64
452.28	6325.60
452.49	6418.42
452.71	6322.08
452.92	6306.68
453.13	6353.21
453.34	6391.38
453.55	6430.95
453.77	6455.93
453.98	6468.06
454.19	6412.03
454.40	6498.04
454.62	6523.68
454.83	6449.14
455.04	6566.12
455.25	6494.76
455.46	6698.66
455.68	6601.59
455.89	6609.29
456.10	6659.42
456.31	6680.31
456.52	6713.49
456.74	6727.99
456.95	6813.18
457.16	6791.47
457.37	6872.57
457.58	6876.01
457.80	6887.07
458.01	6913.12
458.22	7148.64
458.43	7025.02
458.64	7086.63
458.86	7030.19
459.07	7111.69
459.28	7116.86
459.49	7222.86
459.70	7365.72
459.91	7353.76
460.13	7338.94
460.34	7414.38
460.55	7438.06
460.76	7541.19
460.97	7617.87
461.19	7603.37
461.40	7822.67
461.61	7753.61
461.82	7843.23
462.03	7913.76
462.24	7941.12
462.46	7938.66
462.67	8013.21
462.88	8130.60
463.09	8140.10
463.30	8315.57
463.51	8219.56
463.72	8464.01
463.94	8525.37
464.15	8538.72
464.36	8545.35
464.57	8793.81
464.78	8828.63
464.99	8889.82
465.20	8884.17
465.42	9091.92
465.63	9151.96
465.84	9190.96
466.05	9328.74
466.26	9424.67
466.47	9532.23
466.68	9550.42
466.90	9738.09
467.11	9727.93
467.32	9922.98
467.53	10053.48
467.74	9976.31
467.95	10113.12
468.16	10320.45
468.37	10453.49
468.59	10499.28
468.80	10717.92
469.01	10660.82
469.22	10846.45
469.43	11105.15
469.64	10985.88
469.85	11226.23
470.06	11260.06
470.28	11505.82
470.49	11316.99
470.70	11590.44
470.91	11848.32
471.12	11719.95
471.33	12059.26
471.54	11980.94
471.75	12092.27
471.96	12397.58
472.17	12382.51
472.39	12692.82
472.60	12475.65
472.81	12819.87
473.02	12782.68
473.23	13071.77
473.44	13161.39
473.65	13060.06
473.86	13223.32
474.07	13324.33
474.28	13342.60
474.49	13727.29
474.71	13666.10
474.92	13830.75
475.13	13773.82
475.34	13863.36
475.55	13955.92
475.76	14074.54
475.97	14374.04
476.18	14269.35
476.39	14507.40
476.60	14622.99
476.81	14549.10
477.02	14736.28
477.23	14721.37
477.44	14718.10
477.65	14880.30
477.87	15030.70
478.08	15044.79
478.29	15076.49
478.50	15368.78
478.71	15210.92
478.92	15342.15
479.13	15371.56
479.34	15360.75
479.55	15478.79
479.76	15394.17
479.97	15461.67
480.18	15825.06
480.39	15528.93
480.60	15816.71
480.81	15847.02
481.02	15876.84
481.23	15826.62
481.44	16049.28
481.65	16143.40
481.86	16247.03
482.07	15865.61
482.28	16493.19
482.49	16208.12
482.71	16250.22
482.92	16360.57
483.13	16475.74
483.34	16292.66
483.55	16480.00
483.76	16402.26
483.97	16605.34
484.18	16481.56
484.39	16695.86
484.60	16533.83
484.81	16834.22
485.02	16695.78
485.23	16850.85
485.44	16898.04
485.65	16975.45
485.86	16800.31
486.07	17059.99
486.28	16969.47
486.49	17129.21
486.70	17163.29
486.91	17286.49
487.12	17147.31
487.33	17104.55
487.54	17417.16
487.75	17362.76
487.96	17452.95
488.17	17335.32
488.38	17542.65
488.59	17553.96
488.80	17572.64
489.01	17582.55
489.22	17808.73
489.43	17723.37
489.64	17626.05
489.85	17981.82
490.06	17696.66
490.26	17954.30
490.47	17904.57
490.68	18166.71
490.89	18285.33
491.10	18005.00
491.31	18251.09
491.52	18463.50
491.73	18413.61
491.94	18421.97
492.15	18610.55
492.36	18671.25
492.57	18681.33
492.78	18688.21
492.99	18777.91
493.20	18955.10
493.41	18989.83
493.62	19087.97
493.83	19134.91
494.04	19217.97
494.25	19430.55
494.46	19418.59
494.67	19410.98
494.88	19596.85
495.08	19681.39
495.29	19779.61
495.50	20036.75
495.71	19907.08
495.92	20181.67
496.13	20172.74
496.34	20201.49
496.55	20303.89
496.76	20656.55
496.97	20392.12
497.18	20742.48
497.39	20708.08
497.60	21169.44
497.81	20925.65
498.02	21310.51
498.22	21064.34
498.43	21547.50
498.64	21655.79
498.85	21660.63
499.06	21778.35
499.27	22193.76
499.48	21753.69
499.69	22170.33
499.90	22361.03
500.11	22622.52
500.32	22901.94
500.52	22707.88
500.73	23179.40
500.94	23241.82
501.15	23404.68
501.36	23491.18
501.57	23523.54
501.78	23791.01
501.99	24070.10
502.20	24164.64
502.41	24286.62
502.61	24370.17
502.82	24739.38
503.03	24729.22
503.24	25165.19
503.45	25059.52
503.66	25517.04
503.87	25550.70
504.08	25919.42
504.28	25927.69
504.49	26165.18
504.70	26399.79
504.91	26636.95
505.12	26580.18
505.33	27174.09
505.54	27245.11
505.75	27461.46
505.95	27787.00
506.16	27821.16
506.37	27804.86
506.58	28450.14
506.79	28133.19
507.00	28762.16
507.21	28655.26
507.41	28901.59
507.62	29223.61
507.83	29802.61
508.04	29478.79
508.25	30125.05
508.46	29989.96
508.67	30576.09
508.87	30463.54
509.08	31056.63
509.29	31005.76
509.50	31265.27
509.71	31565.59
509.92	31735.49
510.12	31705.51
510.33	32108.55
510.54	32042.36
510.75	32418.85
510.96	32679.52
511.17	33201.42
511.37	33170.62
511.58	33570.96
511.79	33402.53
512.00	33516.40
512.21	34095.81
512.42	34180.76
512.62	34414.07
512.83	34717.17
513.04	34612.39
513.25	35174.35
513.46	34494.51
513.66	35578.38
513.87	35400.94
514.08	35828.07
514.29	35707.65
514.50	35853.22
514.71	36320.97
514.91	36157.46
515.12	36232.34
515.33	36613.42
515.54	36549.69
515.75	37071.59
515.95	36907.76
516.16	37003.52
516.37	37481.51
516.58	37543.77
516.78	37407.30
516.99	37710.31
517.20	37648.38
517.41	37714.98
517.62	38020.54
517.82	37859.32
518.03	38305.54
518.24	38658.77
518.45	38001.29
518.66	38472.57
518.86	38169.22
519.07	38658.69
519.28	38004.32
519.49	38707.84
519.69	38725.29
519.90	38868.48
520.11	38946.30
520.32	38732.41
520.52	39008.15
520.73	38570.95
520.94	39052.96
521.15	38890.93
521.36	38445.37
521.56	39157.57
521.77	38499.93
521.98	39076.72
522.19	38510.58
522.39	38784.51
522.60	38587.25
522.81	38674.25
523.02	38454.38
523.22	38786.64
523.43	38829.82
523.64	38615.93
523.84	38573.41
524.05	38827.44
524.26	38647.05
524.47	38205.68
524.67	38369.68
524.88	38446.03
525.09	38682.61
525.30	38266.87
525.50	38091.65
525.71	38034.30
525.92	38053.31
526.13	38254.01
526.33	37941.24
526.54	37598.17
526.75	37744.23
526.95	37973.60
527.16	37139.26
527.37	37568.92
527.58	37570.72
527.78	37426.38
527.99	37657.31
528.20	37682.13
528.40	37154.66
528.61	36898.58
528.82	37179.32
529.03	36860.08
529.23	36704.35
529.44	36963.71
529.65	36773.33
529.85	36764.89
530.06	36593.92
530.27	36543.30
530.47	36101.35
530.68	36734.66
530.89	35964.95
531.09	36422.22
531.30	36108.39
531.51	35746.80
531.72	36186.62
531.92	35932.35
532.13	36201.21
532.34	35857.72
532.54	35834.29
532.75	35809.31
532.96	35664.72
533.16	35858.79
533.37	35858.29
533.58	35462.79
533.78	35707.65
533.99	35588.62
534.20	35169.77
534.40	35288.22
534.61	35336.96
534.82	35340.40
535.02	35311.08
535.23	35288.63
535.44	35364.49
535.64	35147.65
535.85	35175.67
536.06	35013.47
536.26	34931.63
536.47	34887.80
536.68	35233.50
536.88	34709.55
537.09	35128.32
537.29	34656.38
537.50	35261.43
