SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Sep 20 12:17:10 EDT 2022
User: Laboratoire
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: FLMT00174
Integration Time (usec): 15000 (FLMT00174)
Spectra Averaged: 25 (FLMT00174)
Boxcar Smoothing: 0 (FLMT00174)
Correct for Electrical Dark: No (FLMT00174)
Strobe/Lamp Enabled: No (FLMT00174)
Correct for Detector Non-linearity: No (FLMT00174)
Correct for Stray Light: No (FLMT00174)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345.74	3163.46
345.96	3163.46
346.18	3163.46
346.39	3177.38
346.61	3230.14
346.83	3227.19
347.05	3242.43
347.27	3231.45
347.49	3228.83
347.71	3227.43
347.93	3238.25
348.15	3242.67
348.36	3222.03
348.58	3231.04
348.80	3219.24
349.02	3231.37
349.24	3232.68
349.46	3278.55
349.68	3290.84
349.90	3299.11
350.11	3283.47
350.33	3312.63
350.55	3280.35
350.77	3297.39
350.99	3292.48
351.21	3286.66
351.43	3272.65
351.65	3294.28
351.86	3283.63
352.08	3298.21
352.30	3281.50
352.52	3308.78
352.74	3279.45
352.96	3288.96
353.18	3304.44
353.39	3294.44
353.61	3289.04
353.83	3301.65
354.05	3319.18
354.27	3291.50
354.49	3304.44
354.70	3303.37
354.92	3289.69
355.14	3285.60
355.36	3294.53
355.58	3299.69
355.80	3274.95
356.02	3327.79
356.23	3287.07
356.45	3290.51
356.67	3282.07
356.89	3294.61
357.11	3291.33
357.33	3303.70
357.54	3280.44
357.76	3303.70
357.98	3276.18
358.20	3324.84
358.42	3286.66
358.63	3305.59
358.85	3312.30
359.07	3314.60
359.29	3281.34
359.51	3297.31
359.73	3281.34
359.94	3290.35
360.16	3282.16
360.38	3294.28
360.60	3292.97
360.82	3322.46
361.03	3300.67
361.25	3309.19
361.47	3306.73
361.69	3319.51
361.91	3307.72
362.12	3307.06
362.34	3313.86
362.56	3305.67
362.78	3303.62
363.00	3310.50
363.21	3303.62
363.43	3312.71
363.65	3292.56
363.87	3308.94
364.09	3313.29
364.30	3290.76
364.52	3309.03
364.74	3316.23
364.96	3302.55
365.17	3310.50
365.39	3277.57
365.61	3290.02
365.83	3305.59
366.05	3319.51
366.26	3306.40
366.48	3319.18
366.70	3319.84
366.92	3315.09
367.13	3311.73
