SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Sep 13 11:10:22 EDT 2022
User: Laboratoire
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: FLMT00174
Integration Time (usec): 40000 (FLMT00174)
Spectra Averaged: 25 (FLMT00174)
Boxcar Smoothing: 0 (FLMT00174)
Correct for Electrical Dark: No (FLMT00174)
Strobe/Lamp Enabled: No (FLMT00174)
Correct for Detector Non-linearity: No (FLMT00174)
Correct for Stray Light: No (FLMT00174)
Number of Pixels in Processed Spectrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
345.74	3079.82
345.96	3079.82
346.18	3079.82
346.39	3081.21
346.61	3196.47
346.83	3196.39
347.05	3210.81
347.27	3176.48
347.49	3214.57
347.71	3223.09
347.93	3252.26
348.15	3217.28
348.36	3232.76
348.58	3223.34
348.80	3213.10
349.02	3201.96
349.24	3212.12
349.46	3415.93
349.68	3462.95
349.90	3470.49
350.11	3429.12
350.33	3450.01
350.55	3429.45
350.77	3439.03
350.99	3426.42
351.21	3444.27
351.43	3419.94
351.65	3454.43
351.86	3428.63
352.08	3447.14
352.30	3413.23
352.52	3455.66
352.74	3412.49
352.96	3426.25
353.18	3466.80
353.39	3444.93
353.61	3445.42
353.83	3485.64
354.05	3506.20
354.27	3472.70
354.49	3468.60
354.70	3459.43
354.92	3444.60
355.14	3402.90
355.36	3432.31
355.58	3434.61
355.80	3433.71
356.02	3467.37
356.23	3458.86
356.45	3444.36
356.67	3466.39
356.89	3464.67
357.11	3460.99
357.33	3496.13
357.54	3420.85
357.76	3419.37
357.98	3430.92
358.20	3445.34
358.42	3408.31
358.63	3438.62
358.85	3450.75
359.07	3446.08
359.29	3413.06
359.51	3427.56
359.73	3415.77
359.94	3440.75
360.16	3413.80
360.38	3421.42
360.60	3419.45
360.82	3436.16
361.03	3463.03
361.25	3421.58
361.47	3471.39
361.69	3466.56
361.91	3450.50
362.12	3442.47
362.34	3433.95
362.56	3446.16
362.78	3441.57
363.00	3462.79
363.21	3424.29
363.43	3476.47
363.65	3404.05
363.87	3421.01
364.09	3461.07
364.30	3420.19
364.52	3427.64
364.74	3455.99
364.96	3436.16
365.17	3457.54
365.39	3453.53
365.61	3412.82
365.83	3445.17
366.05	3414.54
366.26	3419.29
366.48	3429.20
366.70	3466.56
366.92	3455.41
367.13	3450.75
367.35	3425.10
367.57	3460.82
367.79	3445.34
368.01	3444.11
368.22	3461.39
368.44	3447.88
368.66	3432.72
368.88	3440.59
369.09	3422.97
369.31	3465.90
369.53	3418.14
369.75	3427.23
369.96	3447.22
370.18	3416.83
370.40	3470.00
370.62	3450.83
370.83	3433.05
371.05	3458.20
371.27	3463.93
371.49	3428.38
371.70	3452.96
371.92	3426.91
372.14	3443.21
372.36	3414.21
372.57	3462.05
372.79	3431.90
373.01	3450.66
373.22	3421.66
373.44	3443.78
373.66	3417.81
373.88	3423.55
374.09	3409.38
374.31	3408.31
374.53	3391.27
374.75	3471.88
374.96	3442.88
375.18	3469.91
375.40	3441.08
375.61	3426.33
375.83	3411.75
376.05	3426.83
376.27	3450.34
376.48	3405.20
376.70	3413.39
376.92	3426.42
377.13	3428.05
377.35	3406.92
377.57	3413.88
377.79	3415.93
378.00	3427.40
378.22	3452.30
378.44	3391.68
378.65	3459.67
378.87	3437.31
379.09	3445.01
379.30	3414.37
379.52	3415.93
379.74	3426.66
379.96	3411.26
380.17	3403.72
380.39	3416.50
380.61	3419.29
380.82	3419.62
381.04	3421.66
381.26	3432.40
381.47	3447.63
381.69	3482.20
381.91	3412.16
382.12	3434.94
382.34	3486.05
382.56	3414.37
382.77	3426.66
382.99	3437.06
383.21	3426.99
383.42	3473.19
383.64	3447.06
383.86	3437.23
384.07	3456.56
384.29	3421.17
384.51	3400.61
384.72	3425.84
384.94	3428.38
385.16	3402.41
385.37	3415.68
385.59	3414.37
385.81	3434.12
386.02	3380.13
386.24	3439.28
386.46	3394.30
386.67	3416.42
386.89	3467.54
387.11	3470.16
387.32	3422.48
387.54	3432.64
387.76	3449.60
387.97	3476.47
388.19	3453.37
388.40	3435.51
388.62	3402.17
388.84	3457.54
389.05	3434.85
389.27	3422.97
389.49	3463.12
389.70	3408.64
389.92	3430.43
390.14	3417.65
390.35	3442.14
390.57	3437.39
390.78	3420.11
391.00	3404.05
391.22	3410.77
391.43	3417.24
391.65	3421.34
391.86	3452.71
392.08	3428.14
392.30	3406.67
392.51	3411.67
392.73	3472.13
392.95	3412.16
393.16	3378.98
393.38	3436.08
393.59	3402.82
393.81	3438.46
394.03	3414.54
394.24	3413.39
394.46	3413.23
394.67	3424.29
394.89	3386.44
395.11	3416.91
395.32	3455.58
395.54	3454.19
395.75	3449.52
395.97	3424.61
396.19	3388.08
396.40	3438.70
396.62	3414.70
396.83	3419.53
397.05	3421.50
397.26	3406.10
397.48	3400.86
397.70	3428.05
397.91	3434.12
398.13	3404.87
398.34	3426.33
398.56	3417.16
398.78	3436.74
398.99	3480.65
399.21	3383.41
399.42	3467.21
399.64	3388.57
399.85	3426.91
400.07	3399.46
400.29	3452.96
400.50	3409.62
400.72	3454.19
400.93	3405.28
401.15	3406.51
401.36	3422.81
401.58	3421.75
401.79	3432.40
402.01	3432.64
402.23	3427.15
402.44	3488.59
402.66	3420.93
402.87	3440.51
403.09	3444.93
403.30	3429.86
403.52	3400.69
403.73	3388.73
403.95	3396.02
404.16	3402.90
404.38	3404.38
404.60	3421.34
404.81	3426.42
405.03	3418.80
405.24	3440.34
405.46	3443.21
405.67	3437.15
405.89	3427.48
406.10	3421.34
406.32	3404.13
406.53	3443.21
406.75	3498.09
406.96	3407.66
407.18	3435.84
407.39	3401.51
407.61	3448.04
407.82	3401.35
408.04	3455.74
408.25	3406.51
408.47	3410.61
408.68	3430.51
408.90	3391.85
409.12	3437.72
409.33	3419.53
409.55	3418.06
